Abbreviation,Description,Reaction,GPR,Genes,Proteins,Subsystem,Reversible,Lower bound,Upper bound,Objective,Confidence Score,EC Number,Notes,References
NAD_Dark_biomass_M2,NAD_Dark_biomass, <=> NAD_Dark_c_M2,,,,,1,-1000,1000,0,,,,
NAD_Light_biomass_M1,NAD_Light_biomass, <=> NAD_Light_c_M1,,,,,1,-1000,1000,0,,,,
NAD_Light_biomass_M2,NAD_Light_biomass, <=> NAD_Light_c_M2,,,,,1,-1000,1000,0,,,,
NH3_Dark_mc_M1,NH3_Dark_mc,AMMONIA_Dark_m_M1 <=> AMMONIA_Dark_c_M1,,,,,1,-1000,1000,0,,,,
NH3_Dark_mc_M2,NH3_Dark_mc,AMMONIA_Dark_m_M2 <=> AMMONIA_Dark_c_M2,,,,,1,-1000,1000,0,,,,
NH3_Dark_pc_M1,NH3_Dark_pc,AMMONIA_Dark_p_M1 <=> AMMONIA_Dark_c_M1,,,,,1,-1000,1000,0,,,,
NH3_Dark_pc_M2,NH3_Dark_pc,AMMONIA_Dark_p_M2 <=> AMMONIA_Dark_c_M2,,,,,1,-1000,1000,0,,,,
NH3_Light_mc_M1,NH3_Light_mc,AMMONIA_Light_m_M1 <=> AMMONIA_Light_c_M1,,,,,1,-1000,1000,0,,,,
NH3_Light_mc_M2,NH3_Light_mc,AMMONIA_Light_m_M2 <=> AMMONIA_Light_c_M2,,,,,1,-1000,1000,0,,,,
NH3_Light_pc_M1,NH3_Light_pc,AMMONIA_Light_p_M1 <=> AMMONIA_Light_c_M1,,,,,1,-1000,1000,0,,,,
NH3_Light_pc_M2,NH3_Light_pc,AMMONIA_Light_p_M2 <=> AMMONIA_Light_c_M2,,,,,1,-1000,1000,0,,,,
NH4_Dark_biomass_M1,NH4_Dark_biomass, <=> AMMONIA_Dark_v_M1,,,,,1,-1000,1000,0,,,,
NH4_Dark_biomass_M2,NH4_Dark_biomass, <=> AMMONIA_Dark_v_M2,,,,,1,-1000,1000,0,,,,
NH4_Dark_tx_M1,NH4_Dark_tx, <=> AMMONIA_Dark_c_M1,,,,,1,-1000,1000,0,,,,
NH4_Dark_tx_M2,NH4_Dark_tx, <=> AMMONIA_Dark_c_M2,,,,,1,-1000,1000,0,,,,
NH4_Light_biomass_M1,NH4_Light_biomass, <=> AMMONIA_Light_v_M1,,,,,1,-1000,1000,0,,,,
NH4_Light_biomass_M2,NH4_Light_biomass, <=> AMMONIA_Light_v_M2,,,,,1,-1000,1000,0,,,,
NH4_Light_tx_M1,NH4_Light_tx, <=> AMMONIA_Light_c_M1,,,,,1,-1000,1000,0,,,,
NH4_Light_tx_M2,NH4_Light_tx, <=> AMMONIA_Light_c_M2,,,,,1,-1000,1000,0,,,,
NICONUCADENYLYLTRAN-RXN_Dark_c_M1,NICONUCADENYLYLTRAN-RXN_Dark_c,ATP_Dark_c_M1 + NICOTINATE_NUCLEOTIDE_Dark_c_M1 --> DEAMIDO-NAD_Dark_c_M1 + PPI_Dark_c_M1,,,,,0,0,1000,0,,,,
NICONUCADENYLYLTRAN-RXN_Dark_c_M2,NICONUCADENYLYLTRAN-RXN_Dark_c,ATP_Dark_c_M2 + NICOTINATE_NUCLEOTIDE_Dark_c_M2 --> DEAMIDO-NAD_Dark_c_M2 + PPI_Dark_c_M2,,,,,0,0,1000,0,,,,
NICONUCADENYLYLTRAN-RXN_Light_c_M1,NICONUCADENYLYLTRAN-RXN_Light_c,ATP_Light_c_M1 + NICOTINATE_NUCLEOTIDE_Light_c_M1 --> DEAMIDO-NAD_Light_c_M1 + PPI_Light_c_M1,,,,,0,0,1000,0,,,,
NICONUCADENYLYLTRAN-RXN_Light_c_M2,NICONUCADENYLYLTRAN-RXN_Light_c,ATP_Light_c_M2 + NICOTINATE_NUCLEOTIDE_Light_c_M2 --> DEAMIDO-NAD_Light_c_M2 + PPI_Light_c_M2,,,,,0,0,1000,0,,,,
NICOTINAMID-RXN_Dark_c_M1,NICOTINAMID-RXN_Dark_c,NIACINAMIDE_Dark_c_M1 --> AMMONIA_Dark_c_M1 + NIACINE_Dark_c_M1,,,,,0,0,1000,0,,,,
NICOTINAMID-RXN_Dark_c_M2,NICOTINAMID-RXN_Dark_c,NIACINAMIDE_Dark_c_M2 --> AMMONIA_Dark_c_M2 + NIACINE_Dark_c_M2,,,,,0,0,1000,0,,,,
NICOTINAMID-RXN_Light_c_M1,NICOTINAMID-RXN_Light_c,NIACINAMIDE_Light_c_M1 --> AMMONIA_Light_c_M1 + NIACINE_Light_c_M1,,,,,0,0,1000,0,,,,
NICOTINAMID-RXN_Light_c_M2,NICOTINAMID-RXN_Light_c,NIACINAMIDE_Light_c_M2 --> AMMONIA_Light_c_M2 + NIACINE_Light_c_M2,,,,,0,0,1000,0,,,,
NICOTINATEPRIBOSYLTRANS-RXN_Dark_c_M1,NICOTINATEPRIBOSYLTRANS-RXN_Dark_c,NIACINE_Dark_c_M1 + PRPP_Dark_c_M1 --> NICOTINATE_NUCLEOTIDE_Dark_c_M1 + PPI_Dark_c_M1,,,,,0,0,1000,0,,,,
NICOTINATEPRIBOSYLTRANS-RXN_Dark_c_M2,NICOTINATEPRIBOSYLTRANS-RXN_Dark_c,NIACINE_Dark_c_M2 + PRPP_Dark_c_M2 --> NICOTINATE_NUCLEOTIDE_Dark_c_M2 + PPI_Dark_c_M2,,,,,0,0,1000,0,,,,
NICOTINATEPRIBOSYLTRANS-RXN_Light_c_M1,NICOTINATEPRIBOSYLTRANS-RXN_Light_c,NIACINE_Light_c_M1 + PRPP_Light_c_M1 --> NICOTINATE_NUCLEOTIDE_Light_c_M1 + PPI_Light_c_M1,,,,,0,0,1000,0,,,,
NICOTINATEPRIBOSYLTRANS-RXN_Light_c_M2,NICOTINATEPRIBOSYLTRANS-RXN_Light_c,NIACINE_Light_c_M2 + PRPP_Light_c_M2 --> NICOTINATE_NUCLEOTIDE_Light_c_M2 + PPI_Light_c_M2,,,,,0,0,1000,0,,,,
NICOTINATE_NUCLEOTIDE_Dark_pc_M1,NICOTINATE_NUCLEOTIDE_Dark_pc,NICOTINATE_NUCLEOTIDE_Dark_p_M1 <=> NICOTINATE_NUCLEOTIDE_Dark_c_M1,,,,,1,-1000,1000,0,,,,
NICOTINATE_NUCLEOTIDE_Dark_pc_M2,NICOTINATE_NUCLEOTIDE_Dark_pc,NICOTINATE_NUCLEOTIDE_Dark_p_M2 <=> NICOTINATE_NUCLEOTIDE_Dark_c_M2,,,,,1,-1000,1000,0,,,,
NICOTINATE_NUCLEOTIDE_Light_pc_M1,NICOTINATE_NUCLEOTIDE_Light_pc,NICOTINATE_NUCLEOTIDE_Light_p_M1 <=> NICOTINATE_NUCLEOTIDE_Light_c_M1,,,,,1,-1000,1000,0,,,,
NICOTINATE_NUCLEOTIDE_Light_pc_M2,NICOTINATE_NUCLEOTIDE_Light_pc,NICOTINATE_NUCLEOTIDE_Light_p_M2 <=> NICOTINATE_NUCLEOTIDE_Light_c_M2,,,,,1,-1000,1000,0,,,,
NITRATE-REDUCTASE-NADH-RXN_Dark_c_M1,NITRATE-REDUCTASE-NADH-RXN_Dark_c,NADH_Dark_c_M1 + NITRATE_Dark_c_M1 --> NAD_Dark_c_M1 + NITRITE_Dark_c_M1,,,,,0,0,1000,0,,,,
NITRATE-REDUCTASE-NADH-RXN_Dark_c_M2,NITRATE-REDUCTASE-NADH-RXN_Dark_c,NADH_Dark_c_M2 + NITRATE_Dark_c_M2 --> NAD_Dark_c_M2 + NITRITE_Dark_c_M2,,,,,0,0,1000,0,,,,
NITRATE-REDUCTASE-NADH-RXN_Light_c_M1,NITRATE-REDUCTASE-NADH-RXN_Light_c,NADH_Light_c_M1 + NITRATE_Light_c_M1 --> NAD_Light_c_M1 + NITRITE_Light_c_M1,,,,,0,0,1000,0,,,,
NITRATE-REDUCTASE-NADH-RXN_Light_c_M2,NITRATE-REDUCTASE-NADH-RXN_Light_c,NADH_Light_c_M2 + NITRATE_Light_c_M2 --> NAD_Light_c_M2 + NITRITE_Light_c_M2,,,,,0,0,1000,0,,,,
NITRATE-REDUCTASE-NADPH-RXN_Dark_c_M1,NITRATE-REDUCTASE-NADPH-RXN_Dark_c,NADPH_Dark_c_M1 + NITRATE_Dark_c_M1 --> NADP_Dark_c_M1 + NITRITE_Dark_c_M1,,,,,0,0,1000,0,,,,
NITRATE-REDUCTASE-NADPH-RXN_Dark_c_M2,NITRATE-REDUCTASE-NADPH-RXN_Dark_c,NADPH_Dark_c_M2 + NITRATE_Dark_c_M2 --> NADP_Dark_c_M2 + NITRITE_Dark_c_M2,,,,,0,0,1000,0,,,,
NITRATE-REDUCTASE-NADPH-RXN_Light_c_M1,NITRATE-REDUCTASE-NADPH-RXN_Light_c,NADPH_Light_c_M1 + NITRATE_Light_c_M1 --> NADP_Light_c_M1 + NITRITE_Light_c_M1,,,,,0,0,1000,0,,,,
NITRATE-REDUCTASE-NADPH-RXN_Light_c_M2,NITRATE-REDUCTASE-NADPH-RXN_Light_c,NADPH_Light_c_M2 + NITRATE_Light_c_M2 --> NADP_Light_c_M2 + NITRITE_Light_c_M2,,,,,0,0,1000,0,,,,
NITRATE_Dark_vc_M1,NITRATE_Dark_vc,NITRATE_Dark_v_M1 --> NITRATE_Dark_c_M1,,,,,0,0,1000,0,,,,
NITRATE_Dark_vc_M2,NITRATE_Dark_vc,NITRATE_Dark_v_M2 --> NITRATE_Dark_c_M2,,,,,0,0,1000,0,,,,
NITRATE_H+_rev_Dark_vc_M1,NITRATE_H+_rev_Dark_vc,2.0 NITRATE_Dark_c_M1 + Pumped-PROTON_Dark_v_M1 --> 2.0 NITRATE_Dark_v_M1,,,,,0,0,1000,0,,,,
NITRATE_H+_rev_Dark_vc_M2,NITRATE_H+_rev_Dark_vc,2.0 NITRATE_Dark_c_M2 + Pumped-PROTON_Dark_v_M2 --> 2.0 NITRATE_Dark_v_M2,,,,,0,0,1000,0,,,,
NITRATE_H+_rev_Light_vc_M1,NITRATE_H+_rev_Light_vc,2.0 NITRATE_Light_c_M1 + Pumped-PROTON_Light_v_M1 --> 2.0 NITRATE_Light_v_M1,,,,,0,0,1000,0,,,,
NITRATE_H+_rev_Light_vc_M2,NITRATE_H+_rev_Light_vc,2.0 NITRATE_Light_c_M2 + Pumped-PROTON_Light_v_M2 --> 2.0 NITRATE_Light_v_M2,,,,,0,0,1000,0,,,,
NITRATE_Light_vc_M1,NITRATE_Light_vc,NITRATE_Light_v_M1 --> NITRATE_Light_c_M1,,,,,0,0,1000,0,,,,
NITRATE_Light_vc_M2,NITRATE_Light_vc,NITRATE_Light_v_M2 --> NITRATE_Light_c_M2,,,,,0,0,1000,0,,,,
NITRIC-OXIDE-SYNTHASE-RXN_Dark_m_M1,NITRIC-OXIDE-SYNTHASE-RXN_Dark_m,2.0 ARG_Dark_m_M1 + 3.0 NADPH_Dark_m_M1 + 4.0 OXYGEN-MOLECULE_Dark_m_M1 --> 2.0 L-CITRULLINE_Dark_m_M1 + 3.0 NADP_Dark_m_M1 + 2.0 NITRIC-OXIDE_Dark_m_M1,,,,,0,0,1000,0,,,,
NITRIC-OXIDE-SYNTHASE-RXN_Dark_m_M2,NITRIC-OXIDE-SYNTHASE-RXN_Dark_m,2.0 ARG_Dark_m_M2 + 3.0 NADPH_Dark_m_M2 + 4.0 OXYGEN-MOLECULE_Dark_m_M2 --> 2.0 L-CITRULLINE_Dark_m_M2 + 3.0 NADP_Dark_m_M2 + 2.0 NITRIC-OXIDE_Dark_m_M2,,,,,0,0,1000,0,,,,
NITRIC-OXIDE-SYNTHASE-RXN_Light_m_M1,NITRIC-OXIDE-SYNTHASE-RXN_Light_m,2.0 ARG_Light_m_M1 + 3.0 NADPH_Light_m_M1 + 4.0 OXYGEN-MOLECULE_Light_m_M1 --> 2.0 L-CITRULLINE_Light_m_M1 + 3.0 NADP_Light_m_M1 + 2.0 NITRIC-OXIDE_Light_m_M1,,,,,0,0,1000,0,,,,
NITRIC-OXIDE-SYNTHASE-RXN_Light_m_M2,NITRIC-OXIDE-SYNTHASE-RXN_Light_m,2.0 ARG_Light_m_M2 + 3.0 NADPH_Light_m_M2 + 4.0 OXYGEN-MOLECULE_Light_m_M2 --> 2.0 L-CITRULLINE_Light_m_M2 + 3.0 NADP_Light_m_M2 + 2.0 NITRIC-OXIDE_Light_m_M2,,,,,0,0,1000,0,,,,
NITRIC-OXIDE_Dark_biomass_M1,NITRIC-OXIDE_Dark_biomass, <=> NITRIC-OXIDE_Dark_m_M1,,,,,1,-1000,1000,0,,,,
NITRIC-OXIDE_Dark_biomass_M2,NITRIC-OXIDE_Dark_biomass, <=> NITRIC-OXIDE_Dark_m_M2,,,,,1,-1000,1000,0,,,,
NITRIC-OXIDE_Light_biomass_M1,NITRIC-OXIDE_Light_biomass, <=> NITRIC-OXIDE_Light_m_M1,,,,,1,-1000,1000,0,,,,
NITRIC-OXIDE_Light_biomass_M2,NITRIC-OXIDE_Light_biomass, <=> NITRIC-OXIDE_Light_m_M2,,,,,1,-1000,1000,0,,,,
NITRITE_Dark_pc_M1,NITRITE_Dark_pc,NITRITE_Dark_p_M1 <=> NITRITE_Dark_c_M1,,,,,1,-1000,1000,0,,,,
NITRITE_Dark_pc_M2,NITRITE_Dark_pc,NITRITE_Dark_p_M2 <=> NITRITE_Dark_c_M2,,,,,1,-1000,1000,0,,,,
NITRITE_Light_pc_M1,NITRITE_Light_pc,NITRITE_Light_p_M1 <=> NITRITE_Light_c_M1,,,,,1,-1000,1000,0,,,,
NITRITE_Light_pc_M2,NITRITE_Light_pc,NITRITE_Light_p_M2 <=> NITRITE_Light_c_M2,,,,,1,-1000,1000,0,,,,
NMNNUCLEOSID-RXN_Dark_c_M1,NMNNUCLEOSID-RXN_Dark_c,NICOTINAMIDE_NUCLEOTIDE_Dark_c_M1 --> NIACINAMIDE_Dark_c_M1 + RIBOSE-5P_Dark_c_M1,,,,,0,0,1000,0,,,,
NMNNUCLEOSID-RXN_Dark_c_M2,NMNNUCLEOSID-RXN_Dark_c,NICOTINAMIDE_NUCLEOTIDE_Dark_c_M2 --> NIACINAMIDE_Dark_c_M2 + RIBOSE-5P_Dark_c_M2,,,,,0,0,1000,0,,,,
NMNNUCLEOSID-RXN_Light_c_M1,NMNNUCLEOSID-RXN_Light_c,NICOTINAMIDE_NUCLEOTIDE_Light_c_M1 --> NIACINAMIDE_Light_c_M1 + RIBOSE-5P_Light_c_M1,,,,,0,0,1000,0,,,,
NMNNUCLEOSID-RXN_Light_c_M2,NMNNUCLEOSID-RXN_Light_c,NICOTINAMIDE_NUCLEOTIDE_Light_c_M2 --> NIACINAMIDE_Light_c_M2 + RIBOSE-5P_Light_c_M2,,,,,0,0,1000,0,,,,
NO3_Dark_biomass_M1,NO3_Dark_biomass, <=> NITRATE_Dark_v_M1,,,,,1,-1000,1000,0,,,,
NO3_Dark_biomass_M2,NO3_Dark_biomass, <=> NITRATE_Dark_v_M2,,,,,1,-1000,1000,0,,,,
NO3_Dark_tx_M1,NO3_Dark_tx,2.0 Pumped-PROTON_Dark_c_M1 <=> NITRATE_Dark_c_M1,,,,,1,-1000,1000,0,,,,
NO3_Dark_tx_M2,NO3_Dark_tx,2.0 Pumped-PROTON_Dark_c_M2 <=> NITRATE_Dark_c_M2,,,,,1,-1000,1000,0,,,,
NO3_Light_biomass_M1,NO3_Light_biomass, <=> NITRATE_Light_v_M1,,,,,1,-1000,1000,0,,,,
NO3_Light_biomass_M2,NO3_Light_biomass, <=> NITRATE_Light_v_M2,,,,,1,-1000,1000,0,,,,
NO3_Light_tx_M1,NO3_Light_tx,2.0 Pumped-PROTON_Light_c_M1 <=> NITRATE_Light_c_M1,,,,,1,-1000,1000,0,,,,
NO3_Light_tx_M2,NO3_Light_tx,2.0 Pumped-PROTON_Light_c_M2 <=> NITRATE_Light_c_M2,,,,,1,-1000,1000,0,,,,
Nitrate_LightDark_M1,Nitrate_LightDark,NITRATE_Light_v_M1 <=> NITRATE_Dark_v_M1,,,,,1,-1000,1000,0,,,,
Nitrate_LightDark_M2,Nitrate_LightDark,NITRATE_Light_v_M2 <=> NITRATE_Dark_v_M2,,,,,1,-1000,1000,0,,,,
O2_Dark_mc_M1,O2_Dark_mc,OXYGEN-MOLECULE_Dark_m_M1 <=> OXYGEN-MOLECULE_Dark_c_M1,,,,,1,-1000,1000,0,,,,
O2_Dark_mc_M2,O2_Dark_mc,OXYGEN-MOLECULE_Dark_m_M2 <=> OXYGEN-MOLECULE_Dark_c_M2,,,,,1,-1000,1000,0,,,,
O2_Dark_pc_M1,O2_Dark_pc,OXYGEN-MOLECULE_Dark_p_M1 <=> OXYGEN-MOLECULE_Dark_c_M1,,,,,1,-1000,1000,0,,,,
O2_Dark_pc_M2,O2_Dark_pc,OXYGEN-MOLECULE_Dark_p_M2 <=> OXYGEN-MOLECULE_Dark_c_M2,,,,,1,-1000,1000,0,,,,
O2_Dark_tx_M1,O2_Dark_tx, <=> OXYGEN-MOLECULE_Dark_c_M1,,,,,1,-1000,1000,0,,,,
O2_Dark_tx_M2,O2_Dark_tx, <=> OXYGEN-MOLECULE_Dark_c_M2,,,,,1,-1000,1000,0,,,,
O2_Dark_xc_M1,O2_Dark_xc,OXYGEN-MOLECULE_Dark_x_M1 <=> OXYGEN-MOLECULE_Dark_c_M1,,,,,1,-1000,1000,0,,,,
O2_Dark_xc_M2,O2_Dark_xc,OXYGEN-MOLECULE_Dark_x_M2 <=> OXYGEN-MOLECULE_Dark_c_M2,,,,,1,-1000,1000,0,,,,
O2_Light_mc_M1,O2_Light_mc,OXYGEN-MOLECULE_Light_m_M1 <=> OXYGEN-MOLECULE_Light_c_M1,,,,,1,-1000,1000,0,,,,
O2_Light_mc_M2,O2_Light_mc,OXYGEN-MOLECULE_Light_m_M2 <=> OXYGEN-MOLECULE_Light_c_M2,,,,,1,-1000,1000,0,,,,
O2_Light_pc_M1,O2_Light_pc,OXYGEN-MOLECULE_Light_p_M1 <=> OXYGEN-MOLECULE_Light_c_M1,,,,,1,-1000,1000,0,,,,
O2_Light_pc_M2,O2_Light_pc,OXYGEN-MOLECULE_Light_p_M2 <=> OXYGEN-MOLECULE_Light_c_M2,,,,,1,-1000,1000,0,,,,
O2_Light_tx_M1,O2_Light_tx, <=> OXYGEN-MOLECULE_Light_c_M1,,,,,1,-1000,1000,0,,,,
O2_Light_tx_M2,O2_Light_tx, <=> OXYGEN-MOLECULE_Light_c_M2,,,,,1,-1000,1000,0,,,,
O2_Light_xc_M1,O2_Light_xc,OXYGEN-MOLECULE_Light_x_M1 <=> OXYGEN-MOLECULE_Light_c_M1,,,,,1,-1000,1000,0,,,,
O2_Light_xc_M2,O2_Light_xc,OXYGEN-MOLECULE_Light_x_M2 <=> OXYGEN-MOLECULE_Light_c_M2,,,,,1,-1000,1000,0,,,,
OAA_ACONITATE_Dark_mc_M1,OAA_ACONITATE_Dark_mc,CIS-ACONITATE_Dark_c_M1 + OXALACETIC_ACID_Dark_m_M1 <=> CIS-ACONITATE_Dark_m_M1 + OXALACETIC_ACID_Dark_c_M1,,,,,1,-1000,1000,0,,,,
OAA_ACONITATE_Dark_mc_M2,OAA_ACONITATE_Dark_mc,CIS-ACONITATE_Dark_c_M2 + OXALACETIC_ACID_Dark_m_M2 <=> CIS-ACONITATE_Dark_m_M2 + OXALACETIC_ACID_Dark_c_M2,,,,,1,-1000,1000,0,,,,
OAA_ACONITATE_Light_mc_M1,OAA_ACONITATE_Light_mc,CIS-ACONITATE_Light_c_M1 + OXALACETIC_ACID_Light_m_M1 <=> CIS-ACONITATE_Light_m_M1 + OXALACETIC_ACID_Light_c_M1,,,,,1,-1000,1000,0,,,,
OAA_ACONITATE_Light_mc_M2,OAA_ACONITATE_Light_mc,CIS-ACONITATE_Light_c_M2 + OXALACETIC_ACID_Light_m_M2 <=> CIS-ACONITATE_Light_m_M2 + OXALACETIC_ACID_Light_c_M2,,,,,1,-1000,1000,0,,,,
OAA_CIT_Dark_mc_M1,OAA_CIT_Dark_mc,CIT_Dark_c_M1 + OXALACETIC_ACID_Dark_m_M1 <=> CIT_Dark_m_M1 + OXALACETIC_ACID_Dark_c_M1,,,,,1,-1000,1000,0,,,,
OAA_CIT_Dark_mc_M2,OAA_CIT_Dark_mc,CIT_Dark_c_M2 + OXALACETIC_ACID_Dark_m_M2 <=> CIT_Dark_m_M2 + OXALACETIC_ACID_Dark_c_M2,,,,,1,-1000,1000,0,,,,
OAA_CIT_Light_mc_M1,OAA_CIT_Light_mc,CIT_Light_c_M1 + OXALACETIC_ACID_Light_m_M1 <=> CIT_Light_m_M1 + OXALACETIC_ACID_Light_c_M1,,,,,1,-1000,1000,0,,,,
OAA_CIT_Light_mc_M2,OAA_CIT_Light_mc,CIT_Light_c_M2 + OXALACETIC_ACID_Light_m_M2 <=> CIT_Light_m_M2 + OXALACETIC_ACID_Light_c_M2,,,,,1,-1000,1000,0,,,,
OAA_Dark_xc_M1,OAA_Dark_xc,OXALACETIC_ACID_Dark_x_M1 <=> OXALACETIC_ACID_Dark_c_M1,,,,,1,-1000,1000,0,,,,
OAA_Dark_xc_M2,OAA_Dark_xc,OXALACETIC_ACID_Dark_x_M2 <=> OXALACETIC_ACID_Dark_c_M2,,,,,1,-1000,1000,0,,,,
OAA_ISOCITRATE_Dark_mc_M1,OAA_ISOCITRATE_Dark_mc,OXALACETIC_ACID_Dark_m_M1 + THREO-DS-ISO-CITRATE_Dark_c_M1 <=> OXALACETIC_ACID_Dark_c_M1 + THREO-DS-ISO-CITRATE_Dark_m_M1,,,,,1,-1000,1000,0,,,,
OAA_ISOCITRATE_Dark_mc_M2,OAA_ISOCITRATE_Dark_mc,OXALACETIC_ACID_Dark_m_M2 + THREO-DS-ISO-CITRATE_Dark_c_M2 <=> OXALACETIC_ACID_Dark_c_M2 + THREO-DS-ISO-CITRATE_Dark_m_M2,,,,,1,-1000,1000,0,,,,
OAA_ISOCITRATE_Light_mc_M1,OAA_ISOCITRATE_Light_mc,OXALACETIC_ACID_Light_m_M1 + THREO-DS-ISO-CITRATE_Light_c_M1 <=> OXALACETIC_ACID_Light_c_M1 + THREO-DS-ISO-CITRATE_Light_m_M1,,,,,1,-1000,1000,0,,,,
OAA_ISOCITRATE_Light_mc_M2,OAA_ISOCITRATE_Light_mc,OXALACETIC_ACID_Light_m_M2 + THREO-DS-ISO-CITRATE_Light_c_M2 <=> OXALACETIC_ACID_Light_c_M2 + THREO-DS-ISO-CITRATE_Light_m_M2,,,,,1,-1000,1000,0,,,,
OAA_Light_xc_M1,OAA_Light_xc,OXALACETIC_ACID_Light_x_M1 <=> OXALACETIC_ACID_Light_c_M1,,,,,1,-1000,1000,0,,,,
OAA_Light_xc_M2,OAA_Light_xc,OXALACETIC_ACID_Light_x_M2 <=> OXALACETIC_ACID_Light_c_M2,,,,,1,-1000,1000,0,,,,
OAA_MAL_Dark_mc_M1,OAA_MAL_Dark_mc,MAL_Dark_c_M1 + OXALACETIC_ACID_Dark_m_M1 <=> MAL_Dark_m_M1 + OXALACETIC_ACID_Dark_c_M1,,,,,1,-1000,1000,0,,,,
OAA_MAL_Dark_mc_M2,OAA_MAL_Dark_mc,MAL_Dark_c_M2 + OXALACETIC_ACID_Dark_m_M2 <=> MAL_Dark_m_M2 + OXALACETIC_ACID_Dark_c_M2,,,,,1,-1000,1000,0,,,,
OAA_MAL_Dark_pc_M1,OAA_MAL_Dark_pc,MAL_Dark_c_M1 + OXALACETIC_ACID_Dark_p_M1 <=> MAL_Dark_p_M1 + OXALACETIC_ACID_Dark_c_M1,,,,,1,-1000,1000,0,,,,
OAA_MAL_Dark_pc_M2,OAA_MAL_Dark_pc,MAL_Dark_c_M2 + OXALACETIC_ACID_Dark_p_M2 <=> MAL_Dark_p_M2 + OXALACETIC_ACID_Dark_c_M2,,,,,1,-1000,1000,0,,,,
OAA_MAL_Light_mc_M1,OAA_MAL_Light_mc,MAL_Light_c_M1 + OXALACETIC_ACID_Light_m_M1 <=> MAL_Light_m_M1 + OXALACETIC_ACID_Light_c_M1,,,,,1,-1000,1000,0,,,,
OAA_MAL_Light_mc_M2,OAA_MAL_Light_mc,MAL_Light_c_M2 + OXALACETIC_ACID_Light_m_M2 <=> MAL_Light_m_M2 + OXALACETIC_ACID_Light_c_M2,,,,,1,-1000,1000,0,,,,
OAA_MAL_Light_pc_M1,OAA_MAL_Light_pc,MAL_Light_c_M1 + OXALACETIC_ACID_Light_p_M1 <=> MAL_Light_p_M1 + OXALACETIC_ACID_Light_c_M1,,,,,1,-1000,1000,0,,,,
OAA_MAL_Light_pc_M2,OAA_MAL_Light_pc,MAL_Light_c_M2 + OXALACETIC_ACID_Light_p_M2 <=> MAL_Light_p_M2 + OXALACETIC_ACID_Light_c_M2,,,,,1,-1000,1000,0,,,,
OAA_Pi_Dark_mc_M1,OAA_Pi_Dark_mc,OXALACETIC_ACID_Dark_m_M1 + Pi_Dark_c_M1 <=> OXALACETIC_ACID_Dark_c_M1 + Pi_Dark_m_M1,,,,,1,-1000,1000,0,,,,
OAA_Pi_Dark_mc_M2,OAA_Pi_Dark_mc,OXALACETIC_ACID_Dark_m_M2 + Pi_Dark_c_M2 <=> OXALACETIC_ACID_Dark_c_M2 + Pi_Dark_m_M2,,,,,1,-1000,1000,0,,,,
OAA_Pi_Light_mc_M1,OAA_Pi_Light_mc,OXALACETIC_ACID_Light_m_M1 + Pi_Light_c_M1 <=> OXALACETIC_ACID_Light_c_M1 + Pi_Light_m_M1,,,,,1,-1000,1000,0,,,,
OAA_Pi_Light_mc_M2,OAA_Pi_Light_mc,OXALACETIC_ACID_Light_m_M2 + Pi_Light_c_M2 <=> OXALACETIC_ACID_Light_c_M2 + Pi_Light_m_M2,,,,,1,-1000,1000,0,,,,
OAA_SO4_Dark_mc_M1,OAA_SO4_Dark_mc,OXALACETIC_ACID_Dark_m_M1 + SULFATE_Dark_c_M1 <=> OXALACETIC_ACID_Dark_c_M1 + SULFATE_Dark_m_M1,,,,,1,-1000,1000,0,,,,
OAA_SO4_Dark_mc_M2,OAA_SO4_Dark_mc,OXALACETIC_ACID_Dark_m_M2 + SULFATE_Dark_c_M2 <=> OXALACETIC_ACID_Dark_c_M2 + SULFATE_Dark_m_M2,,,,,1,-1000,1000,0,,,,
OAA_SO4_Light_mc_M1,OAA_SO4_Light_mc,OXALACETIC_ACID_Light_m_M1 + SULFATE_Light_c_M1 <=> OXALACETIC_ACID_Light_c_M1 + SULFATE_Light_m_M1,,,,,1,-1000,1000,0,,,,
OAA_SO4_Light_mc_M2,OAA_SO4_Light_mc,OXALACETIC_ACID_Light_m_M2 + SULFATE_Light_c_M2 <=> OXALACETIC_ACID_Light_c_M2 + SULFATE_Light_m_M2,,,,,1,-1000,1000,0,,,,
OAA_SUC_Dark_mc_M1,OAA_SUC_Dark_mc,OXALACETIC_ACID_Dark_m_M1 + SUC_Dark_c_M1 <=> OXALACETIC_ACID_Dark_c_M1 + SUC_Dark_m_M1,,,,,1,-1000,1000,0,,,,
OAA_SUC_Dark_mc_M2,OAA_SUC_Dark_mc,OXALACETIC_ACID_Dark_m_M2 + SUC_Dark_c_M2 <=> OXALACETIC_ACID_Dark_c_M2 + SUC_Dark_m_M2,,,,,1,-1000,1000,0,,,,
OAA_SUC_Light_mc_M1,OAA_SUC_Light_mc,OXALACETIC_ACID_Light_m_M1 + SUC_Light_c_M1 <=> OXALACETIC_ACID_Light_c_M1 + SUC_Light_m_M1,,,,,1,-1000,1000,0,,,,
OAA_SUC_Light_mc_M2,OAA_SUC_Light_mc,OXALACETIC_ACID_Light_m_M2 + SUC_Light_c_M2 <=> OXALACETIC_ACID_Light_c_M2 + SUC_Light_m_M2,,,,,1,-1000,1000,0,,,,
